ID,Canonical_Smiles,Inhibition
TRAIN_15110,COc1ccc(CN(C(=O)Cc2cccs2)C(C(=O)NC2CCCC2)c2ccncc2)cc1,99.6058
TRAIN_15111,Cc1ccnc(N2C(=O)C3C4CC(C(Br)C4Br)C3C2=O)c1,10.7919
TRAIN_15112,Cc1sc(NC(=O)CN2CCOCC2)c(C(=O)c2ccccc2)c1C,70.8781
TRAIN_15113,COc1ccc2cc(C)c3nnc(SCC(=O)Nc4nc(-c5ccccc5)cs4)n3c2c1,89.603
TRAIN_15114,Cc1cc(C)cc(NC(=S)NC2CC3CCC(C2)N3Cc2ccco2)c1,4.4163
TRAIN_15115,Cc1cc2nc(CCN(C(=S)NCC(C)C)C3CCCC3)[nH]c2cc1C,44.8537
TRAIN_15116,CN(C)C(=O)CSc1nnc(Cc2ccc([N+](=O)[O-])cc2)o1,3.0683
TRAIN_15117,O=C(CNC(=O)c1cccs1)NCC(=O)OCc1ccc(Cl)cc1Cl,64.0387
TRAIN_15118,CCc1ccc(N(C(=O)c2csnn2)C(C(=O)NC(C)(C)C)c2ccncc2)cc1,71.5384
TRAIN_15119,COCCNC(=S)NC1CC2CCCC(C1)N2Cc1cccs1,2.9199
TRAIN_15120,Cc1ccc(N=C/C(C(=O)C(F)(F)F)=C(\O)c2cccs2)cc1,32.9742
TRAIN_15121,OCCN=C1CCCc2c1[nH]c1ccc(Br)cc21,1.1824
TRAIN_15122,Cc1ccc(/C=C2\Sc3ccccc3C2=O)s1,21.6997
TRAIN_15123,Cc1ccc(C)c(N/C(N)=N/c2nc(C)cc(C)n2)c1,0.1917
TRAIN_15124,Cc1cccc(NC(=O)CSc2nc(COc3ccccc3)nc3ccccc23)c1C,80.5447
TRAIN_15125,CC(C)(C)NC(=O)CN(Cc1cccs1)C(=O)C1COc2ccccc2O1,81.4676
TRAIN_15126,CC[n+]1c(/C=C/N(C)c2ccccc2)sc2ccc(Cl)cc21.[O-][Cl+3]([O-])([O-])[O-],22.6296
TRAIN_15127,COc1cc(/C=C/C(=O)N2CCN(CC(O)COc3ccccc3)CC2)cc(OC)c1OC.Cl,25.3118
TRAIN_15128,COc1ccc(C(=O)/C=C2/c3ccccc3CC(C)(C)N2C)cc1,62.0728
TRAIN_15129,CCc1ccc2c(c1)cc(CN(C(=S)Nc1cccc(C)c1)C1CC1)c1nnnn12,78.7765
TRAIN_15130,Cc1ccc2nc(C3CCCN(C(=S)Nc4ccccc4C)C3)[nH]c2c1,66.1679
TRAIN_15131,Cc1ccc2nc(Cc3ccc(N)cc3)[nH]c2c1.Cl,91.9191
TRAIN_15132,COc1ccc2nc(C)cc(SCC(=O)NNC(=O)COc3ccc(C)cc3)c2c1,93.2981
TRAIN_15133,O=C(Nc1ccccc1[N+](=O)[O-])C1C(c2ccccc2)=C1c1ccccc1,9.7844
TRAIN_15134,COc1ccc(C(=O)N/N=C2/SCC(=O)N2Cc2ccc3c(c2)OCO3)cc1OC,86.8836
TRAIN_15135,Cc1cccc(N(C(=O)Cc2cccs2)C(C(=O)NC2CCCC2)c2ccsc2)c1,76.6091
TRAIN_15136,COc1cccc(-c2csc(N3CCN(C(=S)Nc4ccccc4)CC3)n2)c1,44.1639
TRAIN_15137,COc1cccc(-c2csc(N3CCN(CC(=O)NNC(=O)c4ccc(Cl)cc4)CC3)n2)c1,53.0369
TRAIN_15138,Cc1cc2nc(C3CCCN(C(=S)Nc4ccccc4)C3)[nH]c2cc1C,37.6091
TRAIN_15139,CCc1ccccc1NC(=S)NC1CC2CCC(C1)N2Cc1ccco1,9.3955
TRAIN_15140,CN(C)c1cc[n+](CC(=O)Nc2cc(C(F)(F)F)ccc2Cl)cc1.[Cl-],4.4621
TRAIN_15141,Cc1cc[n+](CC(=O)Nc2cc(C(F)(F)F)ccc2Cl)cc1.[Cl-],1.7581
TRAIN_15142,Cc1ccc(S(=O)(=O)CCc2nnc(NC(=O)COc3cccc(C)c3)s2)cc1,62.0485
TRAIN_15143,Cc1cc(C)cc(N(C(=O)c2csnn2)C(C(=O)NC(C)(C)C)c2cccs2)c1,79.6605
TRAIN_15144,COc1ccc(CCN(C(=O)C(F)(F)F)C(C(=O)NC2CCCC2)c2cccs2)cc1,91.8838
TRAIN_15145,Cc1ccc(Nc2nc(Cl)nc(N(C)C#N)n2)cc1,51.6577
TRAIN_15146,CCOc1ccc(OCc2ccc(C(=O)N3CCc4ccccc4C3)o2)cc1,5.6649
TRAIN_15147,Cc1nn(Cc2ccc(Cl)cc2)c(C)c1NC(=O)CSc1nc2c(c(C(F)(F)F)n1)CCc1ccccc1-2,99.8199
TRAIN_15148,O=C(COc1cccc2ccccc12)N1c2ccccc2CCc2ccccc21,48.9633
TRAIN_15149,COc1ccc(CN(C(=O)c2cccs2)C(C(=O)NC2CCCCC2)c2ccc3ncccc3c2)cc1,96.2359
TRAIN_15150,Cc1cc2cc(C=O)c(Cl)nc2cc1C,28.2305
TRAIN_15151,Cc1ccc(C(C(=O)NC2CCCCC2)N(CC2CCCO2)C(=O)CNC(=O)c2cccs2)cc1,79.0142
TRAIN_15152,CC1CN(C(NC(=O)C(C)(C)C)C(Cl)(Cl)Cl)CC(C)O1,2.2809
TRAIN_15153,NNC(=O)CNC(c1ccccc1)c1cc(Br)ccc1NC(=O)c1ccccc1Br,93.7383
TRAIN_15154,COc1ccc(C(=O)/C=C/Nc2ccc(NC(C)=O)cc2)cc1OC,22.6715
TRAIN_15155,CC1CCc2cc(F)ccc2N1C(=O)CSc1nnc2c(n1)[nH]c1ccc(F)cc12,98.5639
TRAIN_15156,CC(C)CC(C(=O)NCC1CCCO1)N(C(=O)Cn1nnc(-c2ccc(F)cc2)n1)c1cccc(C(F)(F)F)c1,45.3368
TRAIN_15157,O=C1C(Cc2ccccc2)SC(=Nc2ccccc2)N1c1ccccc1,77.3781
TRAIN_15158,Cc1ccc(NC(=O)/C(=C\c2ccc3c(c2)OCO3)NC(=O)c2ccco2)cc1,81.4733
TRAIN_15159,C/C(CC(=O)NCc1ccco1)=N\NC(=O)Cc1ccccc1,6.1353
TRAIN_15160,CCOc1cc(NC(=S)Nc2cccc(C)c2)c(OCC)cc1NC(=O)CC(C)C,38.3458
TRAIN_15161,Cc1ccc(C(=O)N/C(=C/C=C/c2ccccc2)C(=O)NCc2ccco2)cc1,58.7485
TRAIN_15162,O=C(NC1CCCC1)C(c1ccsc1)N(Cc1ccccc1)C(=O)Cc1cccs1,100.0
TRAIN_15163,O=C(CC(=O)N/N=C\c1c(Cl)cccc1Cl)NCc1ccccc1,22.7765
TRAIN_15164,COc1cc(C2C(C#N)=C(N)Oc3c2ccc2ccccc32)ccc1OCC(=O)Nc1ccccc1C,75.7972
TRAIN_15165,Cc1ccc(OCC(=O)NNC(=O)C2CCN(c3ncccn3)CC2)cc1,10.8265
TRAIN_15166,Cc1cccnc1NC(=S)NC(=O)c1cccs1,10.6685
TRAIN_15167,CCCc1nc(SCC(=O)NNC(=O)C2CCCCC2)c2ccccc2n1,56.2404
TRAIN_15168,Cc1nn(CC(=O)N2CCOCC2)c(C)c1[N+](=O)[O-],3.0089
TRAIN_15169,C/C(CC(=O)NC1CCCC1)=N\NC(=O)Cc1cccs1,17.4429
TRAIN_15170,CCc1cc2cc(C)c(C)cc2nc1SCC(=O)NNC(=O)c1ccco1,53.3382
TRAIN_15171,CCC1=NN(C(=O)CCc2ccccc2)C(O)(C(F)(F)F)C1,19.3726
TRAIN_15172,COc1c(/C=N/Nc2nc(N3CCCCC3)nc(N3CCCCC3)n2)cccc1[N+](=O)[O-],55.9295
TRAIN_15173,O=[N+]([O-])c1cccc(/C=N/Nc2cc(Cl)nc(-c3ccccc3)n2)c1,10.8865
TRAIN_15174,C/C(=N\NC(=O)c1ccc(Br)cc1)c1ccccc1,8.9107
TRAIN_15175,Cc1ccc(OCC(=O)NNC(=O)CCc2ccccc2)cc1,6.0069
TRAIN_15176,Cc1ccn2c(NC(=O)c3ccccc3)c(-c3cccs3)nc2c1,57.256
TRAIN_15177,O=C1CC(SC(=Nc2ccccc2)Nc2ccccc2)C(=O)N1c1cccc(Cl)c1,44.8227
TRAIN_15178,O=C(Nc1cccc(-c2nc3ncccc3o2)c1)c1sc2ccccc2c1Cl,43.2191
TRAIN_15179,Cc1ccc2cc(C#N)c(SCC(=O)N3CCCc4ccccc43)nc2c1C,59.2241
TRAIN_15180,Cc1nn(C)cc1C(C(=O)NC1CCCCC1)N(C(=O)Cc1cccs1)c1ccc(C(C)C)cc1,89.1685
TRAIN_15181,Cc1cc(C)c(C(N)=O)c(SCC(=O)c2ccc(Cl)cc2)n1,4.9307
TRAIN_15182,NC(=O)C1(N2CCCCC2)CCN(C(=S)Nc2ccc(Cl)cc2)CC1,5.4706
TRAIN_15183,COC(=O)c1c(NC(C)=O)sc(Cc2ccccc2)c1C,38.0666
TRAIN_15184,COc1cccc(C(=O)N2N=C(c3cccc(OC)c3)CC2(O)C(F)(F)F)c1,63.6356
TRAIN_15185,CCCCC(=O)N/N=C(\C)CC(=O)Nc1cc(Cl)ccc1OC,62.0647
TRAIN_15186,O=C(NCc1cccnc1)C1CC2c3ccccc3C1c1ccccc12,69.9419
TRAIN_15187,Cc1ccc(-n2c(C)cc(C(=S)N3CCOCC3)c2C)cc1C,7.3231
TRAIN_15188,O=C(NCC(=O)N(c1ccccc1)C(C(=O)NC1CCCC1)c1cccnc1)c1cccs1,95.1039
TRAIN_15189,CC(NC(=O)Cn1cnc([N+](=O)[O-])n1)c1ccccc1,2.2651
TRAIN_15190,CCOC(=O)c1sc(NC(=O)CCCCCN2C(=O)c3cccc4cccc(c34)C2=O)nc1C,20.8254
TRAIN_15191,CCCC(=O)NC(Nc1cccc(C(F)(F)F)c1)C(Cl)(Cl)Cl,28.3457
TRAIN_15192,CNC(=S)N1CCN(c2cccc(OC)c2)CC1,15.2036
TRAIN_15193,COc1ccc(OCc2nnc(SCC(=O)N3c4ccccc4Sc4ccc(Cl)cc43)o2)cc1,81.0956
TRAIN_15194,Clc1ccc(N=C(c2ccccc2)N2CCOCC2)cc1Cl,22.9773
TRAIN_15195,CCOc1cc(NC(=S)Nc2ccccc2)c(OCC)cc1NC(=O)c1ccc(OC)cc1,20.4931
TRAIN_15196,CCCC(=O)NC(Nc1ccccc1OC)C(Cl)(Cl)Cl,23.0197
TRAIN_15197,COc1ccc(C(C(=O)NC2CCCCC2)N(C(=O)c2sc(C)nc2C)c2ccc(C(C)=O)cc2)cc1,24.1102
TRAIN_15198,CCN1/C(=C/c2ccc3cccc(C)c3[n+]2CC)Sc2ccccc21.[I-],26.5334
TRAIN_15199,COC(=O)c1c(NC(=O)CC2Nc3ccccc3NC2=O)sc(C)c1C,69.6482
TRAIN_15200,Cc1ccccc1NC(=O)C1CC(=O)N(c2ccc3c4c(cccc24)CC3)C1,40.5355
TRAIN_15201,Cc1ccc2nc(/C(C#N)=C\c3ccc(OC(=O)c4cccs4)cc3)[nH]c2c1,26.3471
TRAIN_15202,Cc1ccc(OCC(=O)NNC(=O)c2cc3ccccc3o2)cc1,24.738
TRAIN_15203,COc1ccc(CCNc2nc(-c3cccnc3)cs2)cc1OC,75.5736
TRAIN_15204,O=C(Cc1ccccc1)NC(NCCc1ccccc1)C(Cl)(Cl)Cl,36.6179
TRAIN_15205,COc1ccc(C(=O)NC2CCN(C(=S)Nc3cccc(C)c3)CC2)cc1,32.7795
TRAIN_15206,Clc1ccc(Cc2nc(-c3cccnc3)no2)cc1,57.5482
TRAIN_15207,CN1/C(=C/C=C(/C#N)C(N)=O)C(C)(C)c2ccccc21,17.3064
TRAIN_15208,COc1ccc(NC(=O)CSc2nc3ccccc3cc2Cc2ccccc2)cc1,81.774
TRAIN_15209,CCCCCCCCCCCC(=O)NC(C(=O)OCC)C(O)c1cccc([N+](=O)[O-])c1,36.9194
TRAIN_15210,COc1ccc(CCN(C)CCC(=O)Nc2c(C)cc(C)cc2C)cc1OC,52.0452
TRAIN_15211,CC(C)CC(=O)NC(Sc1ccc(Cl)cc1)C(Cl)(Cl)Cl,7.6919
TRAIN_15212,COc1ccccc1NC(=O)c1sc2ncn(Cc3ccccc3C)c(=O)c2c1C,65.8949
TRAIN_15213,Cc1ccc(N(C(=O)C(F)(F)F)C(C(=O)NC2CCCCC2)c2cccs2)cc1C,72.1402
TRAIN_15214,Cc1ccc(N(C(=O)Cn2nnc(-c3ccc(F)cc3)n2)C(CC(C)C)C(=O)NCC2CCCO2)cc1,40.8409
TRAIN_15215,O=C(CSc1nc2ccccc2s1)N1c2ccccc2Sc2ccccc21,44.0099
TRAIN_15216,CCOC(=O)C1=C(NC(=S)NC(=O)c2ccccc2)c2ccccc2CC1(C)C,23.3781
TRAIN_15217,COc1ccc(C(=O)N/C(=C/c2cccs2)C(=O)NCCCn2ccnc2)cc1OC,89.9144
TRAIN_15218,Cc1sc2c(c1C)C(c1ccc(C(C)(C)C)cc1)=NCC(=O)N2CC(=O)Nc1nccs1,63.1149
TRAIN_15219,Cc1cccc(C(=O)NC2CCN(C(=S)NCc3ccco3)CC2)c1,75.4297
TRAIN_15220,COC(=O)c1cc(NC(=O)N2c3ccccc3Sc3ccccc32)cc(C(=O)OC)c1,51.5119
TRAIN_15221,Cc1cccc(NC(=S)N(CCc2nc3cc(C)c(C)cc3[nH]2)Cc2cccnc2)c1,94.9934
TRAIN_15222,Cc1ccc(C)c(NC(=S)N(CCc2nc3cc(C)c(C)cc3[nH]2)Cc2cccnc2)c1,100.0
TRAIN_15223,COc1cccc(NC(=S)N(CCc2nc3cc(C)c(C)cc3[nH]2)Cc2cccnc2)c1,97.6016
TRAIN_15224,Cc1ccc(C(=O)NNC(=O)C2CCCN(c3ncccn3)C2)cc1,9.8735
TRAIN_15225,Cc1cccc(N/C(N)=N/c2nc(C)cc(C)n2)c1,5.8861
TRAIN_15226,Cc1ccc(C(=O)NNC(=O)CSc2nnc(-c3ccncc3)n2-c2ccc(C)cc2)cc1,81.9357
TRAIN_15227,O=C(c1ccc(F)cc1)C1CCN(C(=S)Nc2ccccc2)CC1,36.0141
TRAIN_15228,Cc1ccc(-c2nnc(SCC(=O)NNC(=O)COc3cccc(C)c3)n2C)cc1,72.0806
TRAIN_15229,CCc1cccc2c(C=C(C#N)C#N)cn(CC(=O)N3CCCCC3)c12,28.0373
TRAIN_15230,O=C(CCc1ccccc1)NNC(=O)c1ccco1,6.883
TRAIN_15231,CN1/C(=C\C=[N+](C)c2ccccc2)C(C)(C)c2ccccc21.[I-],7.5342
TRAIN_15232,CNC(=S)NC1CC2CCCC(C1)N2CC(C)C,3.4629
TRAIN_15233,Cc1ccc(NC(=O)c2cc(Cl)nc3ccccc23)cc1,51.7626
TRAIN_15234,CC(=O)c1cccc(NC(=O)/C(=C\c2ccco2)NC(=O)c2cccs2)c1,19.7604
TRAIN_15235,COc1ccc(NCc2nnc(SCc3ccccc3)n2-c2ccc(OC)cc2)cc1,83.1873
TRAIN_15236,COCCNC(=S)N1C2CCC1CC(NC(=O)NC13CC4CC(CC(C4)C1)C3)C2,78.5537
TRAIN_15237,Cc1ccc(CNC(=O)C2(NC(=O)Nc3ccc(C)cc3)CCCCC2)cc1,61.4323
TRAIN_15238,CCc1ccc(C(C(=O)NCc2ccc(OC)cc2)N(CCOC)C(=O)Cc2cccs2)cc1,100.0
TRAIN_15239,CC(C)Oc1ccc(CSC(=N)N)cc1.Cl,7.787
TRAIN_15240,Fc1ccc2c(c1)C(c1ccncc1)=NNC(c1ccc(Cl)cc1)=N2,79.6252
TRAIN_15241,COC(=O)C(NC(=O)c1ccc(F)cc1)(Nc1ncc(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)s1)C(F)(F)F,78.7378
TRAIN_15242,CC(C)CC(C(=O)NCC1CCCO1)N(C(=O)Cn1nnc(-c2ccc(F)cc2)n1)c1ccccc1F,38.238
TRAIN_15243,O=C(NNc1cccc(Cl)n1)Nc1ccccc1Cl,43.2278
TRAIN_15244,Cc1nnc(NC(=O)CSc2ncnc3c2cnn3-c2ccccc2C)s1,4.3174
TRAIN_15245,COc1ccc(/C=N/NC(=O)CCCOc2ccc(Cl)cc2Cl)cc1[N+](=O)[O-],41.9744
TRAIN_15246,COc1ccc(C(C(=O)NC2CCCCC2)N(C(=O)CCCC(=O)Nc2ccccn2)c2ccc3c(c2)OCCO3)cc1,98.6369
TRAIN_15247,Cc1ccccc1Cn1cc(NC(=O)CSc2nc3c(c(C(F)(F)F)n2)CCc2ccccc2-3)cn1,77.0011
TRAIN_15248,COc1ccc(-c2nnn(CC(=O)NCCc3c[nH]c4ccccc34)n2)cc1OC,66.0632
TRAIN_15249,COc1ccc(N2CCN(C(=S)Nc3cc(C)ccc3C)CC2)cc1,52.83
TRAIN_15250,O=C(COc1ccc([N+](=O)[O-])cc1)Nc1ccc(C(=O)NCc2cccnc2)cc1,47.8283
TRAIN_15251,Cc1ccc(C(C(=O)NCc2ccco2)N(C(=O)CNC(=O)c2cccs2)c2ccc(C)cc2C)cc1,94.9135
TRAIN_15252,Cc1ccc(C(C(=O)NCc2ccco2)N(C(=O)CNC(=O)c2cccs2)c2ccccc2C)cc1,98.4878
TRAIN_15253,C/C(CC(=O)NCCCN1CCOCC1)=N\NC(=O)COc1ccc(Cl)cc1,26.7425
TRAIN_15254,O=C(NN=C1C2CC3CC(C2)CC1C3)c1ccncc1,17.9896
TRAIN_15255,CC1(C)c2ssc(=S)c2-c2ccccc2N1C(=O)CSC1=NCCS1,100.0
TRAIN_15256,CCc1ccc(N(C(=O)CNC(=O)c2cccs2)C(C(=O)NC(C)(C)C)c2cc(OC)c(OC)c(OC)c2)cc1,82.6807
TRAIN_15257,Cc1ccc(C)c(N(CC(=O)NC2CCCC2)C(=O)c2cc3cc4cccc(C)c4nc3s2)c1,67.0705
TRAIN_15258,Cc1ccc(C)c(S(=O)(=O)NC(C)C(=O)Nc2ccc(-c3nc4ccccc4s3)cc2)c1,73.2114
TRAIN_15259,COc1ccc(NS(=O)(=O)c2ccc(NC(=O)c3cnn4c(C(F)F)cc(-c5ccc(C)cc5)nc34)cc2)cc1,81.4882
TRAIN_15260,CC1=CC2=NC(=O)CC(C)(C(=O)N(CC(=O)NC(C)(C)C)Cc3cccs3)N2C=C1,4.5039
TRAIN_15261,O=C(NCc1ccccc1)C(c1cccs1)N(Cc1cccs1)C(=O)c1cnccn1,100.0
TRAIN_15262,CC(C)(C)c1nc(SCC(=O)Nc2ccc3c(c2)OCCO3)c2ccccc2n1,61.846
TRAIN_15263,COc1ccc(/C=C/C(=O)Oc2cccc(/C=N/NC(=O)COc3c(C)cccc3C)c2)cc1,3.4536
TRAIN_15264,Cc1cccc(C)c1NC(=O)C(c1ccc(Cl)cc1Cl)N1CCCCC1,72.3423
TRAIN_15265,CCOC(=O)/C(C#N)=C\c1ccc(OCC(=O)Nc2ccc(C)cc2C)c(OC)c1,24.119
TRAIN_15266,O=C1CCCN1c1ccc(S(=O)(=O)Oc2cccc(Cl)c2)cc1[N+](=O)[O-],34.1841
TRAIN_15267,O=C(/C=C/c1ccccc1Cl)NC(=S)Nc1ccccc1C(=O)NC1CCCCC1,28.0851
TRAIN_15268,CCC1CC[N+]2(C)CCC3=C(CCC3)C2(C)C1.[I-],3.5823
TRAIN_15269,COC(=O)c1ccc(/C=N\NC(=O)c2ccc(C)cc2Cl)cc1,74.3499
TRAIN_15270,CC(C)OC(=O)CSc1nc(-c2ccc(F)cc2)nc2ccc(F)cc12,6.6423
TRAIN_15271,CCCCn1c(SCC(=O)Nc2nccs2)nc2ccccc2c1=O,74.3079
TRAIN_15272,O=C(CN(Cc1ccco1)C(=O)c1cccc(Cl)c1)Nc1c(Cl)cc(Cl)cc1Cl,49.6058
TRAIN_15273,COc1ccccc1NC(=O)CSc1nc2ccccc2cc1Cc1ccccc1,74.1485
TRAIN_15274,COc1ccc(C(C(=O)NC(C)(C)C)N(C(=O)CNC(=O)c2cccs2)c2ccc(C(C)C)cc2)cc1OC,79.5806
TRAIN_15275,COc1ccc(N2CCN(C(=S)Nc3cccc(C)c3)CC2)cc1,33.8784
TRAIN_15276,COc1cccc(N2CCN(C(=S)Nc3cccc(C)c3)CC2)c1,47.6746
TRAIN_15277,CCN(CC)C(=O)C(=O)N/N=C/c1cccc(Br)c1,6.2799
TRAIN_15278,Cc1cc(C)c(NC(=O)CS(=O)CC(=O)NCCCc2ccccc2)c(C)c1,71.1512
TRAIN_15279,CC(C)(C)NC(=O)CN(Cc1cccs1)C(=O)CCC(=O)Nc1nccs1,82.3619
TRAIN_15280,CCN(CC)C(=O)Cn1cc(/C=C(\C#N)C(=O)N2CCN(c3ccccc3)CC2)c2ccccc21,76.2126
TRAIN_15281,CCOc1ccc(NCc2nnc(SCc3ccccc3Cl)n2-c2ccccc2)cc1,37.2972
TRAIN_15282,CCCC(O)(CCC)C(=O)NN1CCCCC1,6.9914
TRAIN_15283,CCO.Cn1c2c(c(=O)n(C)c1=O)C1(C(=O)Nc3ccccc31)C(C#N)=C(N)O2,6.0831
TRAIN_15284,CCn1c2ccccc2c2cc(NC(=O)C/C(C)=N/NC(=O)c3ccccc3N)ccc21,67.3673
TRAIN_15285,CNc1nc(Cl)nc(NC(C)(C)C)n1,6.0867
TRAIN_15286,Cc1ccc(OCCCC(=O)NCc2ccco2)cc1,16.3082
TRAIN_15287,CCOc1cc(NC(=S)NCC2CCCO2)c(OCC)cc1NC(=O)c1cccc(C)c1,52.7475
TRAIN_15288,Cc1ccc(Nc2nc(-c3c(C)nc4ncccn34)cs2)cc1,27.657
TRAIN_15289,COc1ccc(CNc2nc3ccccc3n2Cc2ccccc2)cc1OC,74.0652
TRAIN_15290,Cc1ccccc1NC(=O)c1ccc(N/N=C/c2ccccc2O)c([N+](=O)[O-])c1,46.3899
TRAIN_15291,Cc1ccc(C(C2C(=O)CC(C)(C)CC2=O)C2C(=O)CC(C)(C)CC2=O)s1,0.1425
TRAIN_15292,O=C(NC1CCCCC1)C(c1ccc(F)cc1)N(C(=O)Cc1ccsc1)c1ccc(F)cc1,5.0246
TRAIN_15293,CN1C2C=C(N(CCc3c[nH]c4ccccc34)C(=O)c3ccc(Cl)cc3)CC1CC2.Cl,21.755
TRAIN_15294,O=C(CSc1ccccc1)Nc1ccc(NC(=O)c2ccco2)cc1,4.1957
TRAIN_15295,COc1ccc(/C=C(/C#N)C(=O)NC2CCCCC2)cc1Br,6.2312
TRAIN_15296,O=C(Nc1cccc(Br)c1)/C(=C\c1cccnc1)NC(=O)c1ccco1,81.6688
TRAIN_15297,CCCCNC(=O)C(=O)c1ccccc1NC(C)=O,1.3174
TRAIN_15298,CCc1c(C)nc2ccc(Br)cc2c1Cl,4.1595
TRAIN_15299,Cc1ncc([N+](=O)[O-])n1CCOC(=O)NC(NCc1ccccc1)C(Cl)(Cl)Cl,18.6318
TRAIN_15300,COc1ccc(N2CCN(C(=S)Nc3cc(C)cc(C)c3)CC2)cc1,42.6057
TRAIN_15301,COc1ccc2nc(C)cc(SCC(=O)Nc3c(C)cc(C)cc3C)c2c1,77.8586
TRAIN_15302,O=C(CN(C(=O)CSc1nc2ccccc2o1)c1cccc(F)c1)NC1CCCCC1,52.1846
TRAIN_15303,Clc1ccc2c(c1)C(c1cccs1)=NNC(c1cccnc1)=N2,58.6794
TRAIN_15304,O=C(Nc1nccs1)c1sc2cc(Cl)ccc2c1Cl,56.0557
TRAIN_15305,COc1ccccc1C(OC(=O)c1cccs1)C(=O)NCC1CCCO1,14.8716
TRAIN_15306,O=C(NC(NC(=S)Nc1cc(Cl)ccc1Cl)C(Cl)(Cl)Cl)c1ccco1,64.0771
TRAIN_15307,Cc1c(NC(=O)/C(=C\c2ccccc2)NC(=O)c2ccccc2)c(=O)n(-c2ccccc2)n1C,52.0511
TRAIN_15308,COc1ccc(N(C(=O)Cn2nnc3ccccc32)C2(C(=O)NC3CCCC3)CCCCC2)cc1,100.0
TRAIN_15309,COc1ccc(C(C(=O)NC2CCCC2)N(Cc2ccc(F)cc2)C(=O)c2ccn[nH]2)cc1OC,82.111
TRAIN_15310,CCCC(=O)Nc1c(C)n[nH]c1C,5.4219
TRAIN_15311,CCN(CC)c1ccc(N2C(=O)/C(=C/c3cccnc3)SC2=S)cc1,44.9505
TRAIN_15312,CN1C2CCC1/C(=C\c1ccccc1)C(=O)/C2=C\c1ccccc1,5.1884
TRAIN_15313,O=C(N/N=C/c1ccccn1)c1ccc(Br)o1,0.2358
TRAIN_15314,N#Cc1c(-c2ccccc2)cc(-c2ccccc2)nc1SCc1nnc(-c2ccccc2)o1,20.1602
TRAIN_15315,Cc1ccc(OCC(=O)NNC(=O)c2cc3ccccc3o2)cc1C,17.0013
TRAIN_15316,Cc1cc2cc(C)c3nnc(SCC(=O)NCc4ccc5c(c4)OCO5)n3c2cc1C,100.0
TRAIN_15317,Cc1ccc(Cn2nc(-c3ccccc3)nc2-c2ccccc2)cc1,51.1315
TRAIN_15318,CCNC(=S)NNC(=O)c1ccoc1C,6.5115
TRAIN_15319,Cc1ccc(N(Cc2ccc([N+](=O)[O-])cc2)C(=O)c2ccco2)cc1,6.0473
TRAIN_15320,CC1(C)CC(=O)C(C(C2=C(O)CC(C)(C)CC2=O)c2ccco2)C(=O)C1,7.8203
TRAIN_15321,Cn1cc(C(=O)N/N=C/C(Br)=C\c2ccccc2)ccc1=O,7.4346
TRAIN_15322,O=C(Nc1cc(Sc2ccccn2)cc([N+](=O)[O-])c1)c1ccc([N+](=O)[O-])cc1,27.6205
TRAIN_15323,CCn1c(-c2cccnc2)n[nH]c1=S,1.4408
TRAIN_15324,O=C(Cc1ccccc1)N/N=C/c1ccccc1OCc1ccc(Cl)cc1,33.8085
TRAIN_15325,COc1ccc(OC)c(NC(=O)c2c3c(nc4ccccc24)CCC3)c1,72.8602
TRAIN_15326,COC(=O)C(CC(C)C)NC(=O)C(N)Cc1ccccc1.Cl,26.7776
TRAIN_15327,O=C(Nc1ccc(Cl)cc1C(=O)c1ccccc1)c1ccco1,0.9678
TRAIN_15328,Cc1ccc(C(=O)Nc2ccc(C(=O)/C=C/c3cccs3)cc2)cc1,24.4332
TRAIN_15329,CC(C(=O)NC1CCCC1)N(C(=O)c1ccc(-c2ccccc2)[nH]1)c1ccccc1F,78.732
TRAIN_15330,CCC(C(=O)NC(C)(C)C)N(C(=O)Cn1nnc(-c2ccccc2F)n1)c1cccc2c1CCCC2,100.0
TRAIN_15331,Cc1ccc(-n2nnnc2SCC(=O)NNC(=O)c2ccco2)c(C)c1,20.8635
TRAIN_15332,Cc1cc(C)cc(N(C(=O)c2ccccn2)C(C(=O)NC2CCCCC2)c2cccs2)c1,84.0463
TRAIN_15333,O=C(N/C(=C/c1ccco1)C(=O)N1CCCCCC1)c1cccs1,30.0165
TRAIN_15334,Cc1ccc(Nc2ncccc2C(=O)NCc2cccs2)c(C)c1,41.8714
TRAIN_15335,CCOc1cc(NC(=S)NCC2CCCO2)c(OCC)cc1NC(=O)c1ccccc1C,48.9234
TRAIN_15336,CCn1c(SCC(=O)N/N=C/C=C\c2ccccc2[N+](=O)[O-])nnc1-c1ccccc1,45.6743
TRAIN_15337,O=C(Cn1nc(C(F)F)cc1C(F)F)N/N=C/c1ccc2c(c1)OCO2,63.7355
TRAIN_15338,Cc1cc([N+](=O)[O-])ccc1-c1ccc(C2Nc3ccccc3C(=O)N2O)o1,47.3039
TRAIN_15339,CCOc1cc(/C=C2/SC(=O)N(CC(=O)N3CCc4ccccc4C3)C2=O)ccc1OCC(=O)O,3.5009
TRAIN_15340,O=C(NC12CC3CC(CC(C3)C1)C2)c1ccc(COc2ccc(Cl)cc2[N+](=O)[O-])o1,12.0084
