"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL3410007";"";"None";"449.58";"0";"3.64";"42a";"O=C(Nc1cc(-c2csc(=O)[nH]2)cc(S(=O)(=O)NC2CCCC2)c1)c1cccs1";"Inhibition";"'='";"34.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3414223";"Inhibition of CYP3A4 in human liver microsomes at 10 uM preincubated for 5 mins before NADPH addition and measured after 20 mins post NADPH addition";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"Microsomes";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3407418";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"34.0"
"CHEMBL3317836";"";"None";"441.60";"0";"3.24";"17";"CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)Cc3ccccc3)cc2)CC1";"Inhibition";"";"";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL3367618";"Inhibition of CYP3A4 (unknown origin) at 10 uM";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352759";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";"";""
"CHEMBL557232";"";"None";"306.41";"0";"4.87";"rac-13";"CCC(c1ccc(-c2cc(C)c(O)c(C)c2)cc1)n1ccnc1";"Inhibition";"'='";"94.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1053055";"Inhibition of recombinant CYP3A4 expressed in baculovirus-infected insect microsome at 1 uM";"A";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152894";"1";"Scientific Literature";"Eur J Med Chem";"2009";"None";"";"";"";"94.0"
"CHEMBL1544";"LIOTHYRONINE";"4.0";"650.98";"1";"3.95";"Liothyronine";"N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL2071966";"Inhibition of human CYP3A4 assessed as ratio of IC50 in absence of NADPH to IC50 for presence of NADPH using diethoxyfluorescein as substrate after 30 mins";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2069259";"1";"Scientific Literature";"Chem Res Toxicol";"2012";"None";"";"";"";""
"CHEMBL3325957";"";"None";"570.61";"1";"5.11";"3a, cebranopadol";"CN(C)[C@]1(c2ccccc2)CC[C@]2(CC1)OCCc1c3cc(F)ccc3[nH]c12.O=C(O)CC(O)(CC(=O)O)C(=O)O";"Inhibition";"";"";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL3366638";"Inhibition of human CYP3A4 up to 250 nM";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352090";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"None";"";"";"";""
"CHEMBL409458";"";"None";"480.99";"0";"3.41";"11";"O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccc(Cl)cc1";"Inhibition";"'='";"30.8";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL951227";"Inhibition of CYP3A4 at 10 uM";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142345";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";"";"";"30.8"
"CHEMBL2207042";"";"None";"617.91";"2";"5.65";"4";"CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O";"Inhibition";"'='";"71.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3404448";"Inhibition of CYP3A4 in human liver microsomes using midazolam as substrate preincubated at 10 uM for 5 mins before substrate addition by LC-MS/MS analysis";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"Microsomes";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3400044";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";"";"";"71.0"
"CHEMBL598998";"";"None";"545.60";"1";"3.07";"23h";"CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(-c3ccccc3)nc(-c3ccccc3)n2)CC1";"Inhibition";"";"";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL3369069";"Inhibition of CYP3A4 in human liver microsomes assessed as reduction in testosterone 6beta-hydroxylation";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"Microsomes";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351863";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";"";""
"CHEMBL3322638";"";"None";"556.62";"1";"1.85";"11p";"CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(NC(C)COC)nc(-c3ccccc3)n2)CC1";"Inhibition";"";"";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL3369069";"Inhibition of CYP3A4 in human liver microsomes assessed as reduction in testosterone 6beta-hydroxylation";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"Microsomes";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351863";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";"";""
"CHEMBL2206412";"";"None";"330.39";"0";"4.54";"23";"O=c1cc(-c2ccc(N3CCCC3)cc2)oc2c1ccc1cc[nH]c12";"Inhibition";"'='";"48.1";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2214400";"Inhibition of CYP3A4 at 30 uM using modazolam substrate";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2203249";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";"";"48.1"
"CHEMBL2206420";"";"None";"345.40";"0";"4.24";"13";"Cc1nc2ccc3c(=O)cc(-c4ccc(N5CCCC5)cc4)oc3c2[nH]1";"Inhibition";"'='";"43.3";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2214399";"Inhibition of CYP3A4 at 30 uM using testosterone substrate";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2203249";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";"";"43.3"
"CHEMBL2420626";"";"None";"444.48";"0";"4.34";"9";"O=C(NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1)c1cc2ccncc2s1";"Inhibition";"'<'";"15.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3396929";"Time-dependent inhibition of CYP3A4 (unknown origin) using testosterone as substrate assessed as AUC shift";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3393056";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";"";"";"15.0"
"CHEMBL3322621";"";"None";"554.60";"1";"1.24";"11k";"CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCOCC3)nc(-c3ccccc3)n2)CC1";"Inhibition";"";"";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL3369068";"Inhibition of CYP3A4 in human liver microsomes assessed as reduction in midazolam 1'-hydroxylation";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"Microsomes";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351863";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";"";""
"CHEMBL3322599";"";"None";"525.61";"1";"2.75";"23a";"CCCCc1cc(C(=O)N[C@@H](CCC(=O)O)C(=O)N2CCN(C(=O)OCC)CC2)nc(-c2ccccc2)n1";"Inhibition";"";"";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL3369068";"Inhibition of CYP3A4 in human liver microsomes assessed as reduction in midazolam 1'-hydroxylation";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"Microsomes";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351863";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";"";""
"CHEMBL1795916";"";"None";"535.47";"1";"3.47";"27";"COC(=O)NCCc1cc(Cl)c(Cl)c(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c1";"Inhibition";"'='";"45.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1799741";"Reversible inhibition of CYP3A4 assessed as conversion of testosterone to 6-beta-hydroxytestosterone at 10 uM relative to control";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1795332";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";"45.0"
"CHEMBL4094458";"";"None";"335.37";"0";"2.37";"42";"Cc1cc(CNc2nc(N)nc3ccn(Cc4ccccn4)c23)no1";"Inhibition";"";"";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4030712";"Inhibition of CYP3A4 in human liver microsomes after 10 mins by LC/MS analysis";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"Microsomes";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4028850";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";"";"";""
"CHEMBL241896";"GERANYLCOUMARIN";"None";"298.38";"0";"4.72";"2";"C/C(=C\COc1ccc2ccc(=O)oc2c1)C/C=C/C(C)C";"Inhibition";"'='";"96.5";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL893903";"Inhibition of human recombinant CYP3A4 at 0.1 mM";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147952";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";"";"";"96.5"
"CHEMBL4873783";"";"None";"574.05";"2";"6.88";"30e";"C/C(=C\c1ccc2c(c1)N(S(=O)(=O)c1ccc(F)c(C3CC3)c1)C[C@H](CCC(=O)O)O2)c1c(F)cccc1Cl";"Inhibition";"'='";"4.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4839624";"Inhibition of CYP3A4 (unknown origin) assessed as oxidation of testosterone at 10 uM";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4837250";"1";"Scientific Literature";"J Med Chem";"2021";"None";"Dose = 10.0 microM";"";"";"4.0"
"CHEMBL5483011";"";"None";"631.82";"1";"2.87";"Indinavir";"CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O.O";"Inhibition";"'='";"5.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL821393";"Inhibition of cytochrome P4503A4 at 10 uM";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132961";"1";"Scientific Literature";"J Med Chem";"2000";"None";"";"";"";"5.0"
"CHEMBL1796078";"";"None";"513.62";"1";"3.81";"45";"Cn1ccc([C@H]2CCNC[C@@H]2C(=O)N(Cc2cn(Cc3ccncc3)c3cccc(F)c23)C2CC2)cc1=O";"Inhibition";"'='";"29.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1799742";"Time dependent inhibition of CYP3A4 assessed as conversion of testosterone to 6-beta-hydroxytestosterone at 10 uM relative to control";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1795332";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";"29.0"
"CHEMBL2017111";"";"None";"547.40";"1";"3.56";"27";"CC(=O)NCCc1ccccc1-c1onc([C@H]2CNCC[C@]2(C(N)=O)c2ccc(F)c(F)c2)c1Br";"Inhibition";"'='";"86.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2020697";"Inhibition of CYP3A4 assessed as time dependent inhibition of conversion of testosterone to 6-beta-hydroxy-testosterone at 10 uM";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2016495";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";"86.0"
"CHEMBL4850731";"";"None";"518.03";"2";"5.58";"40";"CC(=O)c1ccc(S(=O)(=O)c2c(C)c(C(=O)O)n(CCCOc3cc(C)c(Cl)c(C)c3)c2C)cc1";"Inhibition";"'='";"29.36";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4836967";"Inhibition of CYP3A4 (unknown origin) at 10 uM preincubated for 5 min followed by NADPH addition and measured after 20 mins by LC-MS/MS analysis relative to control";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4834480";"1";"Scientific Literature";"J Med Chem";"2021";"None";"Dose = 10.0 microM | TIME = 0.4167 hr";"";"";"29.36"
"CHEMBL3093141";"";"None";"446.54";"1";"5.81";"19c";"COc1ccc2c(c1O)CCCC(Cc1ccccc1)=C2c1cc(OC)c(OC)c(OC)c1";"Inhibition";"'='";"33.9";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3095757";"Inhibition of CYP3A4 (unknown origin) at 3 uM";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3091388";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"33.9"
"CHEMBL2023623";"";"None";"386.46";"0";"4.93";"32";"CCN(CC)C(=O)Oc1ccc2c(-c3cnn(-c4ccccc4)c3)ccnc2c1";"Inhibition";"'='";"35.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2025321";"Inhibition of CYP3A4 at 5 uM";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2021760";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";"35.0"
"CHEMBL4868679";"";"None";"620.10";"1";"4.76";"30g";"C/C(=C\c1ccc2c(c1)N(S(=O)(=O)c1c(OCCO)nn3c1CCCC3)C[C@H](CCC(=O)O)O2)c1c(F)cccc1Cl";"Inhibition";"'='";"-5.5";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4839624";"Inhibition of CYP3A4 (unknown origin) assessed as oxidation of testosterone at 10 uM";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4837250";"1";"Scientific Literature";"J Med Chem";"2021";"None";"Dose = 10.0 microM";"";"";"-5.5"
"CHEMBL4874524";"";"None";"525.93";"2";"5.85";"34a";"O=C(O)CC[C@H]1CN(S(=O)(=O)c2cccc(C(F)(F)F)c2)c2cc(-c3ccccc3Cl)ccc2O1";"Inhibition";"'='";"20.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4839624";"Inhibition of CYP3A4 (unknown origin) assessed as oxidation of testosterone at 10 uM";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4837250";"1";"Scientific Literature";"J Med Chem";"2021";"None";"Dose = 10.0 microM";"";"";"20.0"
"CHEMBL22";"TRIMETHOPRIM";"4.0";"290.32";"0";"1.26";"Trimethoprim";"COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL2071967";"Inhibition of human CYP3A4 assessed as ratio of IC50 in absence of NADPH to IC50 for presence of NADPH using 7-benzyloxyquinoline as substrate after 30 mins";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2069259";"1";"Scientific Literature";"Chem Res Toxicol";"2012";"None";"";"";"";""
"CHEMBL4845823";"";"None";"550.68";"1";"4.09";"35";"CCN(C)C(=O)Oc1cccc(CNCCNCCOc2cccc3c2ccn3S(=O)(=O)c2ccccc2)c1";"Inhibition";"";"";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4844519";"Inhibition of CYP3A4 (unknown origin) at <=10 uM";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4842370";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"Dose: <=10";"";"";""
"CHEMBL1084546";"PF-00562271";"1.0";"507.50";"1";"3.14";"PF-562271";"CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O";"Inhibition";"'='";"47.2";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4839019";"Inhibition of CYP3A4 (unknown origin) at 10 uM relative to control";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4837239";"1";"Scientific Literature";"J Med Chem";"2021";"None";"Dose = 10.0 microM";"INHIBITOR";"";"47.2"
"CHEMBL3262125";"";"None";"310.36";"0";"2.08";"14";"c1cncc(OCC2CNCCN2c2nc3ccccc3o2)c1";"Inhibition";"'='";"17.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3268324";"Inhibition of CYP3A4 (unknown origin) at 10 uM";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3259628";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";"";"17.0"
"CHEMBL382144";"";"None";"603.72";"1";"4.29";"10";"COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COc2ccc3c(c2)N(CCC(=O)O)CCC3)cc1";"Inhibition";"";"";"%";"";"";"Not Determined";"UO_0000187";"";"";"";"";"0";"CHEMBL866267";"Inhibition of CYP3A4 at 3 uM";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146987";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";""
"CHEMBL3259944";"";"None";"496.52";"1";"5.49";"R-2";"O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2cccc(F)c2)cc1F";"Inhibition";"'='";"60.0";"%";"";"";"";"UO_0000187";"";"";"";"";"1";"CHEMBL3366949";"Inhibition of CYP3A4 in human liver microsomes at 1 uM";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"Microsomes";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352430";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";"";"60.0"
"CHEMBL1231";"OXYBUTYNIN";"4.0";"357.49";"0";"3.34";"Oxybutynin";"CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL2071966";"Inhibition of human CYP3A4 assessed as ratio of IC50 in absence of NADPH to IC50 for presence of NADPH using diethoxyfluorescein as substrate after 30 mins";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2069259";"1";"Scientific Literature";"Chem Res Toxicol";"2012";"None";"";"";"";""
"CHEMBL2063756";"";"None";"445.55";"0";"1.98";"6S, PF-05139962";"CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)CS(=O)(=O)CC3)cc1";"Inhibition";"'<='";"25.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2065065";"Inhibition of CYP3A4 at 3 uM";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2062409";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";"25.0"
"CHEMBL2206995";"";"None";"673.98";"2";"6.20";"7";"CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C(=O)C(C)C)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O";"Inhibition";"'='";"74.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3404448";"Inhibition of CYP3A4 in human liver microsomes using midazolam as substrate preincubated at 10 uM for 5 mins before substrate addition by LC-MS/MS analysis";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"Microsomes";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3400044";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";"";"";"74.0"
"CHEMBL3114557";"";"None";"524.97";"0";"0.96";"4";"CN1CCN(C(=O)[C@H](O)C(C)(C)C)[C@H](C(=O)NCc2cc(Cl)ccc2CN)C1.O=C(O)C(F)(F)F";"Inhibition";"";"";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL3118946";"Inhibition of CYP3A4 (unknown origin) up to 50 uM";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3112494";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";"";""
"CHEMBL1089095";"";"None";"571.82";"2";"5.80";"19f";"O=C(/C=C/c1cccc2c1N(Cc1ccc(Cl)cc1Cl)C(=O)C2(F)F)NS(=O)(=O)c1cccc(Cl)c1";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL1107246";"Inhibition of human CYP3A4 using 7-benzyloxy-4-trifluoromethylcoumarin as substrate";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156157";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";"";""
"CHEMBL4847754";"";"None";"467.44";"0";"2.72";"3";"Cc1cc(-n2cnc3c(NCc4nc5c(F)c(F)ccc5[nH]4)nc(N4CCOCC4)nc32)no1";"Inhibition";"'='";"55.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4806279";"Inhibition of CYP3A4 (unknown origin)";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4804285";"38";"SureChEMBL Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";"";"55.0"
"CHEMBL4852083";"";"None";"466.46";"0";"2.15";"1";"Cn1cc(-n2cnc3c(NCc4nc5c(F)c(F)ccc5[nH]4)nc(N4CCOCC4)nc32)cn1";"Inhibition";"'='";"56.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4806279";"Inhibition of CYP3A4 (unknown origin)";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4804285";"38";"SureChEMBL Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";"";"56.0"
